node_id,node_type,label,original_uri
336,paper,Adapting Optimization Techniques to Description Logics with Concrete Domains.,https://dblp.org/rec/conf/dlog/TurhanH00
337,paper,A New Dimension to Generalization: Computing Temporal EL Concepts from Positive Examples (Extended Abstract).,https://dblp.org/rec/conf/dlog/TirtarasaT22
338,paper,A pragmatic approach to answering CQs over fuzzy DL-Lite-ontologies - introducing FLite.,https://dblp.org/rec/conf/dlog/MailisTZ15
339,paper,Role-depth Bounded Least Common Subsumers for EL+ and ELI.,https://dblp.org/rec/conf/dlog/EckeT12
340,paper,Implementing Completion-Based Inferences for the EL-family.,https://dblp.org/rec/conf/dlog/MendezET11
341,paper,Computing Least Common Subsumers for FLE+.,https://dblp.org/rec/conf/dlog/BrandtT03
342,paper,Approximating ALCN-Concept Descriptions.,https://dblp.org/rec/conf/dlog/BrandtKT02
343,paper,Using Lazy Unfolding for the Computation of Least Common Subsumers.,https://dblp.org/rec/conf/dlog/TurhanM01
344,paper,TBoxes do not Yield a Compact Representation of Least Common Subsumers.,https://dblp.org/rec/conf/dlog/BaaderT01
345,paper,Computing the Least Common Subsumer w.r.t. a Background Terminology.,https://dblp.org/rec/conf/dlog/BaaderST04
346,paper,Speeding up Approximation with Nicer Concepts.,https://dblp.org/rec/conf/dlog/TurhanB07
347,paper,"Rough, Rougher, Roughest: Extending EL with a Hierarchy of Indiscernibility Relations.",https://dblp.org/rec/conf/dlog/PenalozaT24
348,paper,HAM-ALC.,https://dblp.org/rec/conf/dlog/HaarslevMT98
349,paper,Elastiq: Answering Similarity-threshold Instance Queries in EL.,https://dblp.org/rec/conf/dlog/EckePT15
350,paper,Certain Answers in a Rough World.,https://dblp.org/rec/conf/dlog/PenalozaTT14
351,paper,On Terminological Default Reasoning about Spatial Information: Extended Abstract.,https://dblp.org/rec/conf/dlog/HaarslevMTW99
352,paper,Sonic: System Description.,https://dblp.org/rec/conf/dlog/TurhanK04
353,paper,Computing the lcs w.r.t. General EL+-TBoxes.,https://dblp.org/rec/conf/dlog/TurhanZ13
354,paper,Implementing an ALCRP(D) ABox Reasoner - Progress Report.,https://dblp.org/rec/conf/dlog/HaarslevMT98a
355,paper,Why not? Developing ABox Abduction Beyond Repairs.,https://dblp.org/rec/conf/dlog/HaakKMT25
356,paper,Using Ontologies to Query Probabilistic Numerical Data (Extended Abstract).,https://dblp.org/rec/conf/dlog/BaaderKT17
357,paper,Role-depth Bounded Least Common Subsumer in Prob-EL with Nominals.,https://dblp.org/rec/conf/dlog/EckePT13
358,paper,Relaxed Regular Path Queries in Lightweight DLs (Extended Abstract).,https://dblp.org/rec/conf/dlog/GilT20
359,paper,Efficient TBox Reasoning with Value Restrictions Using the FL0wer Reasoner (Extended Abstract).,https://dblp.org/rec/conf/dlog/BaaderKMTZ22
360,paper,An Experimental Comparison of Load Balancing Strategies in a Web Computing Environment.,https://dblp.org/rec/conf/ppam/GehweilerKH11
361,paper,Increasing Dependability by Means of Model-Based Acceptance Test inside RTOS.,https://dblp.org/rec/conf/ppam/ZhaoOMRK05
362,paper,A Web Computing Environment for Parallel Algorithms in Java.,https://dblp.org/rec/conf/ppam/BonordenGH05
363,paper,Load Balancing Strategies in a Web Computing Environment.,https://dblp.org/rec/conf/ppam/BonordenGH05a
364,paper,Vehicle to infrastructure based safe trajectory planning for Autonomous Intersection Management.,https://dblp.org/rec/conf/itst/WuthishuwongT13
365,paper,Model Predictive Interaction Control for Force Closure Grasping.,https://dblp.org/rec/conf/cdc/GoldRVG21
366,paper,Optimal control of a switched reluctance drive by a direct method using a discrete variational principle.,https://dblp.org/rec/conf/cdc/FlasskampOSB13
367,paper,Switching time optimization in discretized hybrid dynamical systems.,https://dblp.org/rec/conf/cdc/FlasskampMO12
368,paper,On the identification of FIR systems with binary input and output observations.,https://dblp.org/rec/conf/cdc/LeongWN16
369,paper,Optimal Reconfiguration of Formation Flying Spacecraft - a Decentralized Approach.,https://dblp.org/rec/conf/cdc/JungeMO06
370,paper,Optimal control of switching times in switched linear systems.,https://dblp.org/rec/conf/cdc/StellatoOG16
371,paper,Solving multiobjective Optimal Control problems in space mission design using Discrete Mechanics and reference point techniques.,https://dblp.org/rec/conf/cdc/Ober-BlobaumRF12
372,paper,Optimal Reconfiguration of Formation Flying Satellites.,https://dblp.org/rec/conf/cdc/JungeO05
373,paper,State estimation over Markovian packet dropping links in the presence of an eavesdropper.,https://dblp.org/rec/conf/cdc/LeongQD17
374,paper,Power allocation for error covariance minimization in Kalman filtering over packet dropping links.,https://dblp.org/rec/conf/cdc/LeongD12
375,paper,Learning ODE Models with Qualitative Structure Using Gaussian Processes.,https://dblp.org/rec/conf/cdc/RidderbuschOOG21
376,paper,A quantized filtering scheme for multi-sensor linear state estimation with non-detectability at the sensors and fusion center feedback.,https://dblp.org/rec/conf/cdc/LeongDN13
377,paper,Design and Control of a Vertical Ball Juggling Delta Robot Without Visual Guidance.,https://dblp.org/rec/conf/ias/ShareefJTT14
378,paper,Exploring Term Networks for Semantic Search over RDF Knowledge Graphs.,https://dblp.org/rec/conf/mtsr/MarxHSNLA16
379,paper,Semantische Räume - Von der Navigation zur kooperativen Wissensstrukturierung.,https://dblp.org/rec/conf/mc/HampelKS04
380,paper,Exploration wissenschaftlicher Netzwerke und Publikationen.,https://dblp.org/rec/conf/mc/ReinhardtAKKPSSSUVV12
381,paper,MuCoTa - Multitouch-Anwendung für Teilnehmer eines Meetings.,https://dblp.org/rec/conf/mc/HulsmannS12
382,paper,Customized UI Development Through Context-Sensitive GUI Patterns.,https://dblp.org/rec/conf/mc/Yigitbas016
383,paper,A Context-aware Virtual Reality First Aid Training Application.,https://dblp.org/rec/conf/mc/YigitbasHE19
384,paper,Rollen- und aufgabenbasierte Webmodellierung.,https://dblp.org/rec/conf/mc/BomsdorfS04
385,paper,Flexible & Adaptive UIs for Self-Service Systems.,https://dblp.org/rec/conf/mc/YigitbasS14
386,paper,Transitional Cross Reality Interfaces for Spatially Demanding Search and Collect Tasks.,https://dblp.org/rec/conf/mc/SchmidtY23
387,paper,ABIS 2023 - 27th International Workshop on Personalization and Recommendation.,https://dblp.org/rec/conf/mc/NeumayrYAH23
388,paper,ABIS 2024 - International Workshop on Personalization and Recommendation.,https://dblp.org/rec/conf/mc/NeumayrYAHSS24
389,paper,Hypothesengeleitete Gestaltung von Benutzungsoberflächen.,https://dblp.org/rec/conf/mc/KeilS14
390,paper,Zwischen Design und Flexibilität - Zur Ergonomie des Flat Design.,https://dblp.org/rec/conf/mc/WinkelnkemperK14
391,paper,"Webmodellierung: Systematik und Kreativität in der Entwicklung kontext-adaptiver, dynamischer Webanwendungen.",https://dblp.org/rec/conf/mc/BomsdorfSZ05
392,paper,Auswertung mit Card-sorting-Experimenten mit Casolysis.,https://dblp.org/rec/conf/mc/SzwillusE08
393,paper,Casolysis 2.0 - Flexible Auswertung von Card Sorting Experimenten.,https://dblp.org/rec/conf/mc/SzwillusHMW15
394,paper,Aufgabenmodellierung am Multi-Touch-Tisch.,https://dblp.org/rec/conf/mc/EggersHS13
395,paper,Augmented Reality-Assisted Multi-Robot Programming with Collision Warning.,https://dblp.org/rec/conf/mc/MazurY24
396,paper,UCAI 2020: Workshop on User-Centered Artificial Intelligence.,https://dblp.org/rec/conf/mc/AugsteinBHLY020
397,paper,UCAI 2022: Workshop on User-Centered Artificial Intelligence.,https://dblp.org/rec/conf/mc/BuschekHHLRY22
398,paper,Extending the application of simulation from preparedness to response use cases in weather-induced emergencies.,https://dblp.org/rec/conf/mc/PottebaumEG24
399,paper,Towards a Task-Based System Administration Tool for Linux Systems.,https://dblp.org/rec/conf/mc/HasibuanS01
400,paper,W-U-T: Ein interaktives Web-Usability-Tool.,https://dblp.org/rec/conf/mc/SzwillusDHS08
401,paper,Auswertung von Reverse Card Sorting Experimenten.,https://dblp.org/rec/conf/mc/BrumbergS14
402,paper,Didaktik und E-Learning.,https://dblp.org/rec/conf/mc/SchwidrowskiMSS08
403,paper,Modellierung aufgabenangemessener Abläufe im Web.,https://dblp.org/rec/conf/mc/Szwillus06
404,paper,Modellierung und Analyse von Kommunikation in sicherheitskritischen Systemen basierend auf erweiterten Aufgabenmodellen.,https://dblp.org/rec/conf/mc/MistrzykS08
405,paper,Fähigkeitsorientierte Aufgabenzuordnung für die Mensch-Roboter-Kollaboration in sicherheitskritischen Einsatzsituationen.,https://dblp.org/rec/conf/mc/GrasslerPRMGHC21
406,paper,Nutzung von Aufgabenmodellen zur Usability-Evaluation - Konzept und Erfahrungen.,https://dblp.org/rec/conf/mc/DabbertS09
407,paper,Gestaltungskonflikte in der Softwareergonomie.,https://dblp.org/rec/conf/mc/KeilS13
408,paper,Reale Dozenten in einer virtuellen Universität: Divergenz der Anforderungen an die Systemunterstützung.,https://dblp.org/rec/conf/mc/BiedebachBS02
409,paper,Eigenverantwortliche Web-Administration für unerfahrene Benutzer.,https://dblp.org/rec/conf/mc/BomsdorfS03
410,paper,UML und Aufgabenmodellierung: Softwaretechnik und HCI im Dialog.,https://dblp.org/rec/conf/mc/BomsdorfS01a
411,paper,Weniger ist mehr - Wissensmanagement für die Schule.,https://dblp.org/rec/conf/mc/Selke06
412,paper,Experiencing and programming the ENIAC in VR.,https://dblp.org/rec/conf/mc/YigitbasTE20
413,paper,Fast 3D Semantic Segmentation Using a Self Attention Network and Random Sampling.,https://dblp.org/rec/conf/taros/BabuJFM23
414,paper,Segmentation-Based Caching for Mobile Auctions.,https://dblp.org/rec/conf/tamoco/BottcherOTW08
415,paper,Fair Cyclic Roster Planning - A Case Study for a Large European Airport.,https://dblp.org/rec/conf/or/FahleV14
416,paper,Stochastic Extensions to FlopC++.,https://dblp.org/rec/conf/or/0002KH10
417,paper,Leasing with Uncertainty.,https://dblp.org/rec/conf/or/Markarian17
418,paper,Check-In Counter Planning via a Network Flow Approach.,https://dblp.org/rec/conf/or/Fahle11
419,paper,A Simulation Based Optimization Approach for Setting-Up CNC Machines.,https://dblp.org/rec/conf/or/WeberMD15
420,paper,Superlinear Speedup for Parallel Backtracking.,https://dblp.org/rec/conf/ics/SpeckenmeyerMV87
421,paper,Vertically-stacked silicon nanowire transistors with controllable polarity: A robustness study.,https://dblp.org/rec/conf/latw/GaillardonGM13
422,paper,A Study on Online Source Extraction in the Presence of Changing Speaker Positions.,https://dblp.org/rec/conf/slsp/HeitkaemperFFH19
423,paper,Tactics for Account Access Graphs.,https://dblp.org/rec/conf/esorics/ArnaboldiAKR23
424,paper,An XML-based visual shading language for vertex and fragment shaders.,https://dblp.org/rec/conf/vrml/GoetzBD04
425,paper,A database driven server for an Internet based plant layout presentation system.,https://dblp.org/rec/conf/vrml/GausemeierKMEG00
426,paper,Towards 100 Gbps Wireless Communication in THz Band with PSSS Modulation: A Promising Hardware in the Loop Experiment.,https://dblp.org/rec/conf/icuwb/KrishneGowdaMWK15
427,paper,Cooperation Control in PSEE.,https://dblp.org/rec/conf/ewspt/GodartBCENJLSS99
428,paper,Descriptive Approaches Sessions.,https://dblp.org/rec/conf/ewspt/Schafer96
429,paper,Quality Ensuring Development of Software Processes.,https://dblp.org/rec/conf/ewspt/ForsterE03
430,paper,Specification of Coordinated Behaviour in the Software Development Process.,https://dblp.org/rec/conf/ewspt/EngelsG92
431,paper,A Design Methodology for Process-Programming.,https://dblp.org/rec/conf/ewspt/JunkermannS94
432,paper,Models - Session Introduction.,https://dblp.org/rec/conf/ewspt/Schafer92
433,paper,A High-Level Object-Oriented Specification Language for Configuration Management and Tool Integration.,https://dblp.org/rec/conf/ewspt/NeumannSS96
434,paper,Architectural Views and Alternatives.,https://dblp.org/rec/conf/ewspt/SchaferFGJ99
435,paper,Formalization of the Software Process Modelling Language SOCCA.,https://dblp.org/rec/conf/ewspt/EngelsGD98
436,paper,Suitable Databases for Process-Centered Environments Do not yet Exist.,https://dblp.org/rec/conf/ewspt/EmmerichSW92
437,paper,Distributed Modelling Session.,https://dblp.org/rec/conf/ewspt/Engels95
438,paper,Specifications of Coordinated Behaviour by SOCCA.,https://dblp.org/rec/conf/ewspt/EngelsG94
439,paper,Coordination by Behavioural Views and Communication Patterns.,https://dblp.org/rec/conf/ewspt/GroenewegenE95
440,paper,Towards Measurable Process Models.,https://dblp.org/rec/conf/ewspt/BunjeEGHM96
441,paper,A knowledge-based giffler-thompson heuristic for rescheduling job-shops.,https://dblp.org/rec/conf/cisched/AufenangerLKD09
442,paper,Scheduling Access to Shared Space in Multi-robot Systems.,https://dblp.org/rec/conf/paams/KhalufMSR17
443,paper,Parallel Processing of Combinatorial Search.,https://dblp.org/rec/conf/paa/MonienV87
444,paper,Towards a real-world scenario for investigating organic computing principles in heterogeneous societies of robots.,https://dblp.org/rec/conf/icac/JungmannLWKK11
445,paper,"GRUSEL - A Self Optimizing, Bandwidth Aware Video on Demand P2P Application.",https://dblp.org/rec/conf/icac/LoeserDAR04
446,paper,QUAASY: QUality Assurance of Adaptive SYstems.,https://dblp.org/rec/conf/icac/LuckeyGSE11
447,paper,The Modular Behavioral Environment for Humanoids and other Robots (MoBeE).,https://dblp.org/rec/conf/icinco/FrankLSHFS12
448,paper,Consensus Coordination in the Network of Autonomous Intersection Management.,https://dblp.org/rec/conf/icinco/WuthishuwongT14
449,paper,Reactive Reaching and Grasping on a Humanoid - Towards Closing the Action-Perception Loop on the iCub.,https://dblp.org/rec/conf/icinco/LeitnerFFS14
450,paper,Online Facility Service Leasing Inspired by the COVID-19 Pandemic.,https://dblp.org/rec/conf/icinco/MarkarianK21
451,paper,Shallow Water DG Simulations on FPGAs: Design and Comparison of a Novel Code Generation Pipeline.,https://dblp.org/rec/conf/supercomputer/AltKFFOPAHK23
452,paper,BSBC: Towards a Succinct Data Format for XML Streams.,https://dblp.org/rec/conf/webist/BottcherHH08
453,paper,DAG - Index - A Compressed Index for XML Keyword Search.,https://dblp.org/rec/conf/webist/BottcherBH13
454,paper,Reducing Data Transfer by Combining XML-Compression and XML-Caching.,https://dblp.org/rec/conf/webist/BottcherFH11a
455,paper,Enhancing XML-cache Efficiency by XML Compression.,https://dblp.org/rec/conf/webist/BottcherFH11
456,paper,Schema-based Parallel Compression and Decompression of XML Data.,https://dblp.org/rec/conf/webist/BottcherFH13
457,paper,Compressing XML Data Streams with DAG+BSBC.,https://dblp.org/rec/conf/webist/BottcherHH08a
458,paper,Discrete Minimax Probabilistic Classifier Chains for Multi-label Classification Under Label Imbalance.,https://dblp.org/rec/conf/ecsqaru/MadrigalGND25
459,paper,Robust Explanations: The Case of Prime Implicants.,https://dblp.org/rec/conf/ecsqaru/ZhuNMD25
460,paper,Learning Sets of Probabilities Through Ensemble Methods.,https://dblp.org/rec/conf/ecsqaru/NguyenZD23
461,paper,A Multi-Cloudlet Infrastructure for Future Smart Cities: An Empirical Study.,https://dblp.org/rec/conf/mobisys/GedeonKMSWM18
462,paper,Cost-Effective and Eco-Friendly Green Routing Using Renewable Energy.,https://dblp.org/rec/conf/icccn/JoWKM18
463,paper,PStream: Priority-Based Stream Scheduling for Heterogeneous Paths in Multipath-QUIC.,https://dblp.org/rec/conf/icccn/Shi0ZZ020
464,paper,Improving the Network Energy Efficiency in MapReduce Systems.,https://dblp.org/rec/conf/icccn/WangZL13
465,paper,On Scalable In-Network Operator Placement for Edge Computing.,https://dblp.org/rec/conf/icccn/GedeonSWM18
466,paper,Sustainable Process Management - Status Quo and Perspectives.,https://dblp.org/rec/conf/nixdorf/KundischHM10
467,paper,A Concept for an Accurate and Closely Coordinated Production.,https://dblp.org/rec/conf/nixdorf/Dangelmaier10
468,paper,A Realizable Efficient Parallel Architecture.,https://dblp.org/rec/conf/nixdorf/MonienLL92
469,paper,Hashing Strategies for Simulating Shared Memory on Distributed Memory Machines.,https://dblp.org/rec/conf/nixdorf/Heide92
470,paper,Real-Time Marching Cubes on the Vertex Shader.,https://dblp.org/rec/conf/eurographics/GoetzJD05
471,paper,A Framework for Video-based and Hardware-Accelerated Remote 3D-Visualization.,https://dblp.org/rec/conf/eurographics/GoetzD03
472,paper,Supporting Graphical Languages with Structure Editors.,https://dblp.org/rec/conf/eurographics/Szwillus89
473,paper,Navigation through Virtual 3D Worlds for Facilitating Childrens Spatial Orientation.,https://dblp.org/rec/conf/eurographics/VolbrachtD98
474,paper,Panel: What Can We Gain from Transdisciplinary Visualization Courses?,https://dblp.org/rec/conf/eurographics/DomikCFR08
475,paper,Visualization Curriculum Panel - or The Changes We Have Made to Our Visualization Courses Over the Last 10 Years.,https://dblp.org/rec/conf/eurographics/DomikEKRSW12
476,paper,A Practical Guide to Polygon Mesh Repairing.,https://dblp.org/rec/conf/eurographics/CampenAK12
477,paper,Partitioning Surfaces into Quad Patches.,https://dblp.org/rec/conf/eurographics/Campen17
478,paper,A Breadth-First Approach for Teaching Computer Graphics.,https://dblp.org/rec/conf/eurographics/DomikG06
479,paper,A Model-Driven Mutation Framework for Validation of Test Case Migration.,https://dblp.org/rec/conf/icsmm/JovanovikjWYA0E20
480,paper,A Self-stabilizing Hashed Patricia Trie.,https://dblp.org/rec/conf/sss/KnollmannS18
481,paper,The Max-Line-Formation Problem - And New Insights for Gathering and Chain-Formation.,https://dblp.org/rec/conf/sss/CastenowGKH21
482,paper,Coordinating Amoebots via Reconfigurable Circuits.,https://dblp.org/rec/conf/sss/FeldmannPSD21
483,paper,Self-Stabilizing De Bruijn Networks.,https://dblp.org/rec/conf/sss/RichaSS11
484,paper,Brief Announcement: Gathering in Linear Time: A Closed Chain of Disoriented and Luminous Robots with Limited Visibility.,https://dblp.org/rec/conf/sss/CastenowH0KH20
